Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
264973,2011,100,20,85,1,400,400,31
385907,2011,100,20,52,2,350,311,26
249299,2011,100,20,54,1,332,212,81
151509,2011,100,20,4,1,100,0,999
338814,2011,100,20,53,2,210,212,61
248159,2011,100,20,61,2,210,120,92
82181,2011,100,20,78,2,400,212,51
470616,2011,100,20,35,1,100,311,998
422328,2011,100,20,26,1,350,311,52
434359,2011,100,20,60,2,400,212,33
131816,2011,100,20,34,1,210,400,21
450776,2011,100,20,53,1,332,400,13
196088,2011,100,20,78,1,100,311,81
293443,2011,100,20,31,1,100,400,83
436702,2011,200,20,72,2,350,212,51
392797,2011,100,20,55,1,210,400,96
416659,2011,200,20,41,2,350,322,41
218732,2011,100,20,67,2,400,212,2
132747,2011,100,20,62,2,210,212,82
99506,2011,100,20,78,1,210,212,81
407652,2011,100,20,67,2,210,311,75
211844,2011,100,20,18,2,400,311,51
298675,2011,100,20,50,1,100,212,74
123369,2011,100,20,44,2,350,322,32
422249,2011,100,20,40,2,400,311,52
464531,2011,100,20,46,1,332,311,51
116168,2011,100,20,50,2,332,311,83
403711,2011,100,20,42,2,350,212,92
379383,2011,0,20,87,1,100,400,26
457173,2011,0,20,43,1,350,400,42
103181,2011,100,20,69,1,332,311,52
360123,2011,0,20,49,2,350,212,999
472275,2011,100,20,47,1,350,120,96
45981,2011,100,20,79,1,210,311,34
482675,2011,100,20,85,2,400,110,23
326158,2011,100,20,38,2,210,400,24
418530,2011,100,20,31,1,100,400,82
61956,2011,100,20,51,2,210,311,75
143122,2011,100,20,58,2,350,400,92
227212,2011,0,20,36,1,332,212,92
271850,2011,100,20,61,2,350,311,74
57991,2011,100,20,55,2,400,311,2
407851,2011,100,20,76,2,100,311,31
358873,2011,100,20,40,2,332,212,31
